8258 24801
6090 71 714
328 3515 546
150 2744 -523
2437 1381 -975
5955 176 -545
2289 5083 -655
5608 6761 -629
2964 6089 205
75 641 -879
6365 1564 -83
5376 5982 373
7626 941 -641
328 7775 548
4441 7502 -751
4525 505 -239
8160 2032 378
5557 2007 363
3148 4543 -864
1179 2084 43
7972 7895 262
8027 3264 723
3375 6064 -762
2889 2212 353
1193 5160 607
4440 322 235
5394 2648 89
5135 3591 184
7459 2964 564
369 8033 -21
3637 5627 -926
4438 7414 833
3081 8052 -649
6131 1047 -605
4513 8009 -387
4372 5188 -427
4169 8124 -603
5608 427 -221
6575 7375 153
1530 6414 497
2057 5417 939
2573 4578 57
1772 3310 -271
2415 5690 -868
2507 7428 212
7114 4696 -924
6390 1888 553
919 7966 573
1297 3785 -828
186 3339 831
7426 3359 397
712 5510 414
3539 6599 70
5601 1742 -791
5690 1703 -407
6709 5158 128
2992 3024 -752
6316 4452 -597
5003 7245 -822
2458 417 -223
658 5988 -262
2335 7818 -433
6940 7691 435
3255 5522 -866
2281 3490 955
6186 2976 508
6322 4604 722
3194 3571 -621
6762 3978 95
6243 954 -402
225 4453 -189
2168 5252 59
5900 534 394
8066 3795 314
3956 715 -588
5869 992 -31
5692 1515 264
401 4544 -548
493 6408 -442
4924 5518 -332
1980 5274 -144
6537 1677 -681
4302 3588 -694
5743 5371 -897
7815 6617 111
1223 6513 -469
1529 6017 71
5485 423 782
8253 7966 -941
1738 645 607
5962 7704 547
7149 7436 954
1939 3577 -451
4019 2307 736
7810 7845 -713
88 409 296
6564 2843 -330
3840 7039 -244
1093 5440 449
5214 4929 -863
4831 7761 -519
6478 4389 30
5347 5127 -634
6977 1243 -256
4370 262 116
7876 2191 652
6142 4289 -513
2474 6261 691
2049 7439 -932
8172 1032 895
7197 2894 477
6547 77 -788
6742 826 -121
6181 7398 -689
6058 695 -759
920 2157 98
3861 4950 -870
4128 784 385
6571 1148 -369
3794 6744 -587
4383 4775 -721
2668 2873 -239
6670 5315 337
2914 4302 301
4182 3199 -639
4315 3937 573
238 4874 244
2742 888 112
3810 1518 -525
3409 5684 781
5111 3216 589
5985 7102 200
5217 5373 -513
47 6628 752
1086 6051 888
1155 4786 692
1778 6626 -970
593 2804 925
4821 5104 -388
4822 478 -206
3428 5909 239
5785 432 628
5573 663 -954
1542 4605 -863
6399 2630 652
3774 572 -298
2974 3785 876
2864 5911 650
1506 8247 -956
5188 4426 508
7782 2666 -773
7322 7631 906
5299 3080 -35
6603 6377 -477
1805 4139 752
5438 2558 -687
7572 277 513
1726 8105 -674
7221 2025 881
5703 5263 603
3915 4569 -985
7563 2127 104
2757 7758 883
1007 7734 789
6807 81 513
4870 5548 -419
3776 8017 -18
3487 1987 -282
4339 5440 806
2156 2702 -468
140 4446 891
2197 7563 596
2809 2233 -9
2462 3839 611
4069 2184 -584
4271 7696 521
4371 7600 -320
6280 1548 -777
7717 6610 -237
5225 4009 767
2646 1345 481
3853 7772 928
1202 2069 509
4144 5637 -151
3642 2945 -278
4427 126 -649
2629 1920 -22
6222 302 -712
261 4512 -658
7879 1257 770
2916 4280 -433
3314 4925 834
1676 1570 595
3129 7532 -867
6742 4171 -351
1855 5110 826
814 4535 379
4085 1043 -946
6546 5324 -760
3213 6126 746
3444 262 172
1081 1928 61
2182 2530 -242
1124 280 972
4257 3426 -74
5882 2984 991
541 3514 487
87 498 84
1108 492 307
6058 5472 -206
588 6838 -68
5690 1596 311
1314 4309 -795
3328 7207 986
955 1585 -16
75 3960 145
4399 6452 -268
1935 1524 -633
3137 895 333
821 2186 153
5880 4047 911
5593 6411 673
6831 6610 -684
4296 4032 -184
6929 3315 811
1931 4159 411
3096 3640 552
7539 5520 894
3298 1902 -390
6470 942 -707
1941 1415 -146
3931 6026 847
7128 3910 -743
4715 8188 197
6842 4116 -916
6750 3285 236
7576 3745 -500
3032 7379 881
6058 6310 -990
5641 5752 -289
4184 1141 358
6294 4349 342
6934 4299 471
4293 7523 -768
7848 21 409
407 5403 321
771 1554 818
111 485 -776
5729 8070 605
2681 6984 771
757 2072 490
77 3404 -500
841 2800 -716
8100 2610 126
4898 619 -906
7279 3170 -984
897 4274 -812
4439 8012 280
6372 565 -349
7151 5618 240
7232 4060 -492
7858 1053 664
5045 1576 -621
343 4801 -130
6769 2644 -516
2434 889 385
6457 4556 306
1854 6653 -817
2369 6991 -820
7230 6100 976
1685 2017 543
5078 5836 446
2027 3342 42
2867 2858 301
636 6880 8
3186 8254 644
1646 4947 -134
4607 5136 613
3754 3072 595
3302 3106 -861
7001 2216 820
2437 3220 682
3704 3307 -511
8010 8054 -631
419 4418 703
1544 4487 -682
324 3683 -315
3087 8202 676
3622 7063 717
2149 4211 443
1890 6493 363
6100 5844 -902
2057 6052 -953
4504 6675 -324
7277 6511 -100
4279 5945 686
6725 6206 957
4167 3855 306
119 4206 -304
644 7502 -944
83 2707 -620
514 6654 124
7492 3069 130
164 7847 -483
2074 6731 458
1208 638 -176
8163 4174 -27
952 2700 -964
4138 4501 -98
1441 4297 459
1754 6757 -215
4512 30 640
204 3701 690
1264 6980 105
3369 4286 -598
6597 187 -202
3783 4907 -991
2685 6985 -197
2317 4804 434
2363 7644 -766
3220 707 331
7349 3627 819
4209 3624 -346
8214 6116 -353
245 5051 626
4675 3812 -492
4368 4657 -641
233 7385 570
2163 1779 86
6018 3266 305
5178 3231 917
4182 5267 461
5471 142 595
4320 5182 205
4879 64 -537
5692 6206 -667
6577 344 283
2022 218 -232
1501 4515 596
4876 6844 279
3216 6454 -714
7017 8104 -901
674 4167 -574
7437 5997 144
7115 688 -370
4420 7035 -549
1611 3037 479
3237 1513 347
5921 6627 307
3760 5361 726
1893 6109 671
4706 3846 293
5511 1743 398
7410 1837 804
6105 4018 -7
7294 2753 -392
5334 2013 875
3801 2778 -173
5659 7411 579
7423 3532 -12
4465 4957 787
6029 5047 -292
7487 5152 166
329 6615 874
2808 790 987
2046 7082 696
7215 6762 -646
4553 3432 -355
159 7221 -45
2727 1550 -187
1276 597 -213
7674 5447 -177
3574 7605 -523
1245 5164 673
6108 7328 -689
4219 289 -450
972 1700 -483
1884 513 852
302 3785 -838
6103 4710 731
5149 3095 -807
6390 1662 -505
1474 5836 728
1793 2026 -240
3390 5038 284
1745 2455 -203
6825 1226 617
2331 6396 433
2428 1083 230
1065 4665 -643
6947 4147 -566
3022 237 -201
1704 2768 353
138 7775 -35
1647 5049 343
4270 5260 152
7014 5420 -382
4511 975 -347
4203 6201 446
1558 3456 -335
3703 5454 -851
138 4929 765
4824 4529 -247
7749 430 -823
2287 7441 10
2246 6396 241
4833 2646 842
3511 4668 -133
7379 5072 -900
7963 490 -638
1825 4686 -297
4396 7002 976
4178 4807 706
6722 4899 840
6967 6451 -488
2781 3987 -771
7087 8123 -983
5127 332 -741
529 6967 59
8138 7671 250
3236 4923 -800
4450 3334 778
3358 2144 99
576 2718 -151
7276 7437 684
2148 3417 280
5027 4223 411
5388 3021 -504
7018 3893 198
5827 4804 442
7140 6281 951
6813 931 213
7284 6929 -360
2335 388 148
4241 1339 415
6185 2194 -4
5575 5517 987
12 4865 798
6463 3473 -601
7850 732 391
8044 150 949
6245 7757 -246
8248 7230 -964
1925 6418 956
403 5193 -543
3431 327 196
1455 4661 621
2615 1734 -6
6803 3529 -416
5243 5514 303
364 5724 -650
7028 7500 240
3644 4792 -324
4075 7853 -939
5226 2225 246
1478 5515 -466
3122 3992 -215
7100 4202 -378
5918 5143 798
5225 4944 166
6275 7251 -554
854 2569 455
1295 7946 -942
5666 3940 762
4681 3006 -559
856 3100 -456
3988 2333 777
1197 2733 -747
2717 3029 -123
8152 7749 183
3732 3172 199
709 1728 345
7868 4785 389
3312 1312 -275
1244 2300 -597
4613 1286 76
5942 4851 633
4611 3723 548
1547 1657 331
2492 2565 42
2855 7671 846
6459 7007 -40
765 4716 816
3283 5007 154
1868 5578 870
2786 4166 31
2443 748 645
2046 2304 892
1316 2425 -542
201 1845 -394
4352 5143 -392
1484 6923 417
96 5609 213
1977 5002 228
7574 1820 -657
307 6224 312
614 5612 304
5983 2181 398
7570 2075 651
7737 1950 -91
4361 456 350
7928 7439 191
6452 7881 580
8186 6926 78
7681 3763 535
6495 384 44
1113 64 877
1161 2564 -149
5090 4307 -720
4700 6405 971
4958 991 -988
5782 2283 884
166 1114 934
1964 6160 -611
197 3375 -846
3764 2649 278
7399 1121 -37
382 4106 963
2319 1831 660
8027 2134 -240
7030 3218 -547
2100 7634 -297
1473 7005 812
3055 3962 654
2237 2038 379
1706 4324 139
5413 3244 -446
3229 7213 -181
649 1830 434
7315 7588 -391
1081 3556 -735
5095 2486 -898
8167 2014 -850
7484 1740 635
2542 4005 -26
4282 274 157
2680 5938 119
5695 7247 763
5489 239 436
2025 1482 -100
493 4711 571
6178 1572 279
6027 2783 -838
6808 3601 -688
2893 7852 -999
8060 184 369
2305 2937 910
7880 7894 577
2051 4787 698
2524 7076 -665
1764 5010 -164
5821 2495 -920
4498 888 -858
66 8049 804
2819 6839 -98
6523 2560 -70
5582 5260 259
6465 6238 -394
8079 382 248
7533 7357 111
7253 3368 -90
3793 6926 898
2374 4132 -496
6296 1562 -827
5959 6797 -754
3766 3008 -602
943 2897 15
1861 1286 145
6510 5523 -384
1897 5347 -121
6457 2146 -617
988 3440 871
901 6973 802
7138 5192 998
5811 4817 510
7297 6474 9
6528 6428 -833
3115 6037 147
6220 6772 520
1449 4179 -27
386 992 -195
8096 6657 -330
5121 7666 315
1860 5163 -70
6161 742 469
816 4861 19
4362 1788 -916
5186 1340 546
5439 8019 -849
3245 1528 333
459 4313 742
4548 6987 -899
2485 2709 775
1322 337 -917
1364 411 421
4604 6618 -966
2894 6374 769
5265 4086 -491
6220 633 -140
7432 4218 129
5261 4204 -883
7932 6352 507
8049 1299 514
6463 2799 280
7972 1701 369
5532 1860 -1000
1444 4993 720
5848 4171 -936
518 6919 178
1455 1394 -355
2458 607 -600
389 6787 539
1229 6706 -293
6327 7250 -176
4998 3608 -317
5246 2946 -591
1735 2986 -806
5570 5779 -462
1420 4212 -801
6551 1848 778
1818 5311 -211
1164 2386 508
1404 2049 -582
6838 569 -972
5005 7638 -543
4237 391 -745
6228 4869 -68
1689 921 42
166 4305 407
633 7142 189
3997 5935 -1000
121 3183 -665
2597 2446 -82
5085 5786 682
3605 5960 -101
5088 638 601
4738 7478 645
2841 6254 357
3194 6761 633
4775 638 861
5615 5329 -984
1802 1428 -333
1691 2284 -333
5990 4300 475
324 6484 254
7737 5518 227
6999 2659 -219
3680 3632 538
4551 5667 198
5199 3763 560
5812 7331 556
4517 4072 991
4107 4958 173
4216 4978 495
1314 4522 721
6624 4753 288
7662 7209 -884
4739 933 707
458 2396 -127
2967 5831 969
4654 6484 -442
5299 8015 -916
6606 3611 474
5752 2032 662
4179 7159 797
7018 634 -812
6605 2611 -67
5502 6206 -218
3446 1602 326
836 1177 202
3006 275 -382
8238 4208 -24
3849 7958 -605
5363 1220 -692
6207 6629 -800
2726 4527 -973
7883 6989 -250
6046 2877 610
7308 2259 -128
7463 5857 -861
6570 8244 956
1981 1139 -158
3747 6130 -148
4959 4552 -64
3881 2261 -453
7384 6789 -267
3984 5060 -109
2756 1195 87
1961 6154 824
5005 6033 -532
5820 6173 758
7542 5034 2
1589 7522 585
7006 1558 -448
5413 5573 192
4436 201 96
5940 6592 308
5483 159 -42
1725 7139 -275
1718 4005 83
354 5184 135
3202 4326 896
2620 6059 -72
5578 3955 -473
1003 4838 879
921 3091 -25
4493 5791 -503
882 1997 -931
2254 7457 219
449 4710 -465
7986 2555 181
7793 5036 -897
2525 5567 -68
6005 3051 260
3380 578 838
5489 2746 -339
7937 3409 540
5853 2574 -327
6726 1394 850
2870 7745 647
4072 2094 -396
1075 1085 635
4990 5498 987
7968 421 -897
3697 3679 958
3434 2217 -896
6849 5796 -501
4196 5514 604
4533 2284 -244
2291 3061 14
6835 7328 -94
5405 8239 -534
4475 6525 375
2908 3695 -39
6683 6358 -222
1032 8153 387
6757 4843 473
6994 6524 -104
2426 153 -501
874 6659 439
5875 5043 -881
434 2239 -284
3172 7087 -760
6004 3106 43
5565 8015 -413
5877 7867 -938
1998 6399 -890
4700 5894 3
6989 3799 -838
7687 2909 -726
3780 5350 -910
7989 7391 -749
1929 5568 929
1298 436 264
7449 5865 724
390 6050 -381
3919 423 -630
2193 5227 -949
4033 1861 -673
6866 7813 954
1602 2389 -886
7550 855 -80
1875 3041 -428
3458 4043 -652
1201 449 -244
5825 980 -412
5418 5738 -205
5295 353 -426
1858 1186 218
308 4965 -408
675 1931 823
7810 7931 731
4597 6079 -292
552 5117 -338
7760 179 -3
6178 748 -524
2869 3374 404
6393 1914 -711
6280 1701 908
555 5869 404
7300 4441 -994
2961 2194 245
1608 7396 497
1313 4261 -269
6498 248 -546
1655 4384 23
1250 446 632
2495 8129 399
3047 7980 -924
3306 2259 460
3881 4096 -897
3286 6350 -879
198 8000 -647
2957 4396 -132
2224 7720 534
4150 2460 -323
1170 3025 501
354 3110 -555
617 3771 656
21 5313 -448
2250 438 611
1651 1019 -895
7220 1309 -425
5216 7780 365
6275 5546 555
6400 1534 -226
1736 958 763
956 7128 883
7073 6166 640
5302 5491 993
1144 1914 -277
3801 5902 -475
4882 6531 -283
1715 1054 878
5301 2956 477
167 5042 319
5914 1486 945
3347 6477 121
7517 1561 34
2690 768 -24
4552 4332 -568
6387 162 -376
1595 6093 -848
2151 2876 454
759 1342 -944
3526 1790 118
3854 4380 -340
5432 7560 527
662 3460 -581
2138 315 -11
524 3337 -716
7403 5541 565
1627 4051 871
7436 5658 429
8202 4860 450
3569 2812 592
3332 4 212
7578 3408 -979
6465 3654 650
6204 6076 -627
7186 7527 -862
181 6522 -168
5731 6805 -353
1539 257 -311
4379 7130 -308
4340 2723 775
584 1012 8
3951 7118 -77
2972 900 -565
7380 4280 554
6168 5806 533
5275 4639 -602
575 6841 47
6081 3312 -104
5956 6588 -737
2830 8164 888
5873 4615 313
5972 194 187
4286 3906 634
105 4476 -253
4676 5876 694
7177 2939 -460
6441 6052 -140
1908 2265 -218
2857 6043 277
4551 7075 353
4020 1254 -160
6991 1978 -602
5962 369 -887
6046 1471 -945
987 7866 -349
6186 5109 -21
4771 5356 -270
2204 7229 725
5846 619 -100
6401 4221 532
3275 1077 -252
2889 158 10
3559 5919 -811
3675 7195 470
3969 3604 -878
8109 7219 -300
6719 653 275
5186 5666 930
5008 6347 517
165 93 -344
6995 163 -711
2160 4247 -471
3719 3283 129
2221 3775 -228
978 7770 -300
4820 8052 863
2035 3197 -680
7346 6494 589
1836 221 288
6941 925 -496
3159 6969 142
1167 6750 758
6304 707 -605
7849 6810 264
1195 3796 802
445 3217 259
151 3023 -528
4601 4848 -755
1866 1249 -13
5296 1351 -236
1882 4915 -337
7320 7393 454
1240 5549 899
741 1293 -869
6920 4198 248
1090 2407 492
3146 1785 -527
828 2585 -696
1805 7512 12
5920 2696 862
7378 5706 107
5977 2822 -90
552 5080 -252
7146 253 -208
4284 5585 233
6462 3158 498
5882 5201 297
7172 7004 -312
8102 4592 574
27 3609 -905
801 4854 801
4575 3729 471
4990 7032 -96
6746 4323 -476
213 7371 -767
7416 4283 931
1358 7274 872
129 687 -98
3471 7248 984
5476 5203 613
5906 7939 -538
2064 2773 36
396 7834 704
7922 623 994
3586 4781 -573
368 7607 561
657 7260 -88
7820 4908 547
1851 5485 -905
3243 6523 202
530 6559 -509
4675 721 -146
5529 6144 416
909 2786 134
4398 8206 -436
5226 2710 -873
4062 7527 719
7752 5778 -713
2424 7381 359
5500 6265 990
4499 5674 471
837 5566 -22
6932 5969 747
3590 4300 142
4722 5042 450
6083 908 -231
5197 3346 81
1299 2801 205
2333 7743 662
4267 5434 -519
5032 5746 -430
6808 5403 739
1909 3289 -480
499 4889 885
6727 366 -314
1394 5435 201
4730 7475 47
2642 7379 -189
1646 8224 981
4659 1699 -534
7569 4148 62
7914 625 -936
5949 2583 -456
4544 7145 -468
5115 7944 401
5262 6739 -350
6887 3407 -464
7730 6893 -229
7940 1447 -654
814 1194 -204
2583 4156 17
7191 1522 676
4629 2239 -775
4365 3529 -187
7279 5449 245
3772 5690 536
5999 5432 348
843 3506 -746
2845 1057 -820
944 2963 247
5091 3835 -94
3590 3727 279
7443 519 244
6918 3677 459
3847 3349 -36
5552 2476 -941
2198 2383 307
1054 4535 599
2695 5312 823
4776 7304 -613
6811 7531 -888
6918 3242 -735
5027 6219 -365
6786 7367 782
2355 2317 96
8 7469 -539
461 2797 971
1648 1515 -234
5732 6110 -761
1151 3696 796
7758 1226 -841
3096 7545 703
2342 3641 -735
760 7119 703
7941 7222 -874
809 4672 -577
4754 6124 -357
6473 5512 -611
6580 3688 -121
6597 1039 -755
1916 5363 -849
3654 6416 -255
360 7197 257
2769 3716 410
7377 4377 666
1161 4292 889
6776 2974 233
1400 2843 -725
6515 4022 -284
6080 5906 677
5430 2076 383
4685 4863 749
7632 5166 629
2861 8165 286
5865 3066 157
7341 1216 260
3490 1839 -65
6791 6282 -873
4345 2251 211
666 5574 -172
7812 7983 -253
1524 3395 55
2257 55 5
4682 1190 595
7442 1763 705
3209 2464 300
7142 1166 319
5478 8250 846
349 421 -860
6949 1250 944
6362 1975 -781
4241 5601 766
7449 1369 -259
2797 3157 -2
7242 3111 -797
3373 7178 -523
4718 1699 637
3117 7603 -933
6678 7406 29
7462 496 717
5637 5146 -802
2082 3985 -626
2254 4938 -512
5460 7584 658
3027 7294 961
8037 2713 538
759 7095 314
7384 7004 -188
4269 8020 61
5166 384 925
494 862 317
5982 2883 517
2151 100 -933
796 4129 285
2862 227 616
1276 3749 -756
5924 5187 773
4381 1397 -141
2313 5788 694
4370 2277 -114
6281 6497 -358
3073 1516 -104
776 7642 -796
3884 5401 307
3790 7024 -521
234 1349 281
1761 612 -436
4989 7233 511
6807 1722 613
5984 4556 183
2160 4246 166
3106 2751 178
6063 4720 -891
3633 1453 -758
6976 544 -22
7314 596 -70
3754 3524 243
4517 2258 -573
6016 3684 -504
5610 664 342
5317 7424 856
4559 3220 163
3510 978 726
4124 2982 209
4549 4218 -794
503 6600 968
886 8084 154
6388 1787 -707
2792 3429 462
5831 3527 829
4329 1965 573
263 515 663
5352 8047 550
4630 1466 680
4910 819 805
2939 7369 -716
4505 6756 -94
3202 200 811
7802 3830 -59
1244 5341 242
2009 3721 -583
7116 6522 -176
4331 5785 965
4643 8079 619
8120 1716 872
4830 3623 487
4381 7778 102
6577 5585 -184
3398 4895 -414
4590 4684 -765
5981 5690 -202
7793 1071 895
1815 5479 -346
1471 6300 -594
7010 5480 -826
5089 6372 57
6292 1361 849
394 257 -560
1331 3988 -146
2327 797 -728
250 7938 -305
1786 417 665
5726 1911 -526
3578 3412 863
3049 4385 -760
7706 3179 420
3597 5632 -859
8249 1451 686
5829 3389 -386
1778 2866 -919
5256 4748 -862
7609 2557 141
640 6401 -298
6647 2222 -479
1766 5605 -988
2492 3868 -346
7630 7629 -796
398 5739 -54
7713 7580 67
5163 342 -956
5586 7915 -267
3738 1297 569
2650 1997 955
4037 3712 702
7764 7086 -558
4759 3353 433
3507 4451 132
3214 1900 -400
4873 2274 -732
1733 6447 252
2236 2809 30
992 3051 250
2518 2182 145
1738 7607 703
7272 717 -583
1514 6583 -516
1203 5807 140
4359 4591 282
5009 4023 121
589 7942 786
5253 7215 848
613 7207 849
3414 4863 -754
6150 4195 -80
4244 6817 -525
3831 7795 -161
3227 3013 203
2570 1641 -798
2025 3047 220
3329 7513 -756
7338 6307 307
6949 416 -984
4779 7356 647
7098 2542 47
6990 1996 -421
3058 6034 912
1105 7485 773
550 4890 -614
3950 6350 -233
6971 467 -296
6383 1867 719
1257 7963 256
1189 989 -229
3943 837 1
2142 6702 -683
8191 3872 913
3078 7508 -546
7384 2012 454
1460 7149 -846
488 5446 174
28 1264 -637
3222 4378 -789
7580 1168 882
2323 6282 836
5588 3441 -91
3487 6865 -743
5848 2011 754
4549 5031 -512
6099 1054 64
1681 6949 -536
1958 7420 -12
7686 6448 -842
5020 3502 584
3673 5224 -444
3193 4464 -201
547 5762 -374
7477 5208 -650
8114 1719 -626
6329 7879 830
6865 98 326
3906 3086 937
1228 829 -128
4310 7123 754
996 3274 -974
7344 1804 583
5483 490 527
7562 7862 -408
3660 103 -682
3794 3290 800
3499 4031 948
6124 3481 959
4902 2893 20
1520 6295 766
4572 7686 133
4587 4636 105
6813 4997 800
2263 7245 -321
4504 5161 198
5443 4681 -814
1426 5000 166
4257 6747 17
3239 7534 -505
5099 2196 804
451 3419 -640
7575 7262 -174
6839 3816 -86
4723 3781 -154
6929 6646 16
2935 2742 731
7797 2585 434
1969 100 856
8016 17 -150
6054 1946 659
6040 3992 -364
958 7938 7
7752 995 -385
3381 2582 -621
6759 5831 160
805 3879 30
4253 749 -663
6561 4656 -756
1014 5925 -107
20 4703 -112
2213 5382 525
293 6415 931
2655 477 -2
5776 509 675
1528 6851 -876
5880 264 -58
8058 4958 714
709 6626 -513
1899 7720 641
6122 4896 222
1590 1304 702
846 2902 181
501 1702 -53
2371 1621 861
4057 4959 589
3798 2846 -824
8074 4962 250
4170 5598 340
2875 6282 409
4570 3086 21
7412 995 975
450 5855 816
6574 8252 -754
1620 190 -229
7378 7399 354
4249 4811 -319
383 2217 28
6799 6216 338
1222 2519 393
3182 2930 14
7619 3331 233
1396 6870 1000
7656 5813 -512
6147 2362 -375
7073 1717 -401
6983 2045 -1
6596 6720 942
5986 5408 687
3577 826 -88
3262 3590 -499
2403 4231 704
7682 1306 -833
6831 4968 254
8225 2232 407
4933 2961 892
3890 6869 -846
1148 6478 -705
1549 481 -181
4866 2803 -537
810 4312 831
1468 4186 -122
3582 5101 -492
4428 3018 -915
3801 2811 888
6663 791 -452
4264 3488 -90
6518 806 645
1622 6198 308
140 6946 -225
6293 5857 -926
7969 7204 752
5572 4261 925
613 4045 -885
1380 2425 98
7820 1245 554
1586 5420 951
6753 7309 867
6613 183 86
3866 3373 474
3184 2879 -287
7051 2872 772
5972 3479 165
4470 7346 -156
352 1692 -565
2141 721 -473
7858 5975 -109
5622 3580 867
1887 1905 -133
5192 2129 -215
6013 3361 877
2869 4250 491
1780 6076 -14
4912 3706 590
4520 6286 -458
4873 1209 997
3663 6025 739
5923 4585 -913
5315 1250 79
7424 7323 258
126 6610 760
6865 7993 -503
7518 5066 914
2589 3067 878
7610 1085 -360
6818 1285 -38
1604 6563 17
6742 5425 4
1358 2012 -305
123 8183 248
1687 4345 -305
889 6322 -604
7611 7522 -223
4366 2309 -358
298 2350 534
3318 4832 -141
4132 1927 -964
5469 7446 -651
3083 2597 608
1735 7550 304
990 1245 516
3382 7304 -999
4007 2086 -303
59 270 179
2796 3785 -681
5335 6463 39
2922 7233 -366
3896 2043 -161
8139 1644 886
7943 4318 -613
3460 5996 -287
5706 1431 545
4529 6221 623
3636 3929 916
218 5096 -729
8008 3627 -901
5238 6576 -823
7314 4921 -146
8067 3914 -923
2162 1986 -202
5223 3203 20
4885 1924 -93
1571 781 -771
1974 2893 392
2355 454 -198
655 5185 514
5733 6642 604
7083 736 716
4289 4787 380
6078 2782 268
394 5672 -345
4198 4411 -164
1390 1111 -37
867 5470 -888
1159 1258 -799
1817 1161 -3
7467 762 -274
1213 8089 -572
8112 7276 -621
4006 5716 -678
4899 5950 512
4925 5842 -448
6094 5837 445
7931 401 -669
5513 3181 -957
5441 4586 323
5575 5559 -578
4389 7070 -983
2354 4759 -368
2008 3737 -948
3574 4127 -155
1159 107 830
5422 2029 -645
7931 1421 111
543 2583 -966
6963 6709 829
7720 4139 103
5645 3402 224
5721 1484 390
1802 8076 -803
1726 3455 -265
3685 8223 -473
7058 4106 419
4526 7323 -378
6315 1362 209
8079 2529 -559
6882 279 -339
1410 4674 -423
3215 4331 -358
1325 8018 625
2150 4141 -239
1958 4129 -266
2206 6491 -960
7228 2235 440
4503 8238 -546
6025 1982 -534
4271 1429 -997
3099 3741 550
752 6994 -822
3625 4013 550
3277 4723 -530
1743 3334 -1
7227 3662 -299
7601 5627 793
1351 7566 341
2492 1521 14
2364 3819 625
1809 3748 272
4583 6603 -848
3109 3935 -364
7339 6307 21
3843 4602 336
2123 5617 399
2018 228 -915
1066 6593 548
5031 7538 -640
5763 4008 965
6169 7696 917
5342 6703 678
6280 1044 530
1328 4264 103
6778 1153 537
1669 5453 816
7765 3528 -384
5456 4019 702
1938 7772 785
5746 5267 -245
899 4313 306
