20
852 987
540 905 -952
617 474 -462
886 739 -423
399 884 920
826 299 -27
73 796 -975
187 448 486
809 797 593
426 263 675
728 802 -324
829 849 617
528 678 959
294 862 -167
559 757 -857
772 93 -841
745 823 -75
861 711 295
95 50 849
802 90 509
168 831 839
243 154 859
383 364 315
267 30 -576
196 451 -373
638 880 -470
447 783 -224
906 780 169
657 770 -961
610 110 988
269 275 241
468 357 113
422 778 359
791 121 -532
357 656 880
37 356 -998
186 596 193
66 708 86
229 862 894
265 832 808
320 422 220
749 803 19
868 808 -764
195 348 798
763 696 -574
571 271 -823
518 707 -103
901 674 460
911 475 959
371 694 -116
292 590 652
865 340 965
461 862 -978
97 844 -436
84 235 -424
158 856 -79
34 594 -824
618 283 817
164 357 804
611 493 -725
322 713 312
45 613 -916
353 139 -557
128 454 -802
32 2 -616
913 735 -853
622 417 175
76 82 489
244 902 788
569 650 954
734 15 -213
506 657 211
74 451 -728
789 872 -803
405 503 -823
301 829 953
424 168 248
144 156 -187
71 792 -177
244 347 430
467 454 -269
336 261 10
152 37 -387
607 534 -798
26 859 -117
17 630 738
635 670 -571
470 824 -48
329 613 -319
782 581 685
845 559 767
69 343 -708
679 726 -325
50 493 -742
697 812 -975
330 487 -410
566 562 -500
369 715 838
81 38 544
38 327 -902
904 544 -809
259 497 848
59 726 -680
207 281 -190
891 867 974
625 680 844
688 206 -543
383 730 129
497 710 -861
422 419 -555
271 224 -170
529 253 320
813 15 -804
483 879 151
22 209 603
70 637 -1
289 281 -511
342 633 -666
611 733 -32
470 279 286
330 112 956
45 301 213
745 469 -311
734 481 977
803 374 -789
502 90 957
538 715 -405
181 44 235
767 358 -3
126 562 130
321 485 279
369 860 952
529 747 859
131 502 -91
360 529 -682
562 337 35
227 692 767
678 57 149
110 359 270
390 284 224
341 160 -704
147 613 231
46 720 -260
666 783 -854
253 646 113
599 108 528
274 2 892
450 393 426
898 511 260
162 896 -379
764 855 -95
111 536 842
533 904 572
344 870 325
228 111 841
793 80 -908
911 626 116
690 721 -290
4 389 -571
228 96 -976
236 308 -936
511 315 -599
895 192 477
910 777 708
191 514 947
181 15 -911
623 96 267
560 773 -29
693 80 -272
456 406 -847
657 904 -107
1 442 -716
416 193 -181
433 453 460
479 699 69
420 485 -515
85 425 -951
160 721 973
757 871 -467
772 223 -829
348 835 -327
80 890 -622
670 360 447
26 145 -971
160 228 630
536 380 911
852 468 18
61 498 677
626 370 936
825 465 235
215 828 353
78 718 416
228 634 187
666 520 169
887 63 -136
716 496 686
760 495 -426
374 725 273
337 479 -219
21 705 -395
207 420 -693
51 32 -190
849 12 783
310 193 -210
806 504 205
64 643 785
470 816 -162
504 472 -297
784 701 -374
848 429 785
219 128 -556
841 172 535
653 899 -303
428 458 947
896 137 -465
615 22 531
74 435 705
212 223 -162
239 451 -439
79 455 -933
182 804 -942
89 888 126
807 374 753
258 96 685
68 753 58
707 844 0
113 157 872
518 298 430
307 25 -904
68 597 -58
904 98 -180
292 830 322
858 489 183
411 624 -371
15 339 -810
631 583 115
857 245 -739
35 196 345
815 527 749
64 516 -519
697 102 -202
735 529 -669
732 700 -920
1 409 635
175 276 840
255 633 772
599 143 -281
854 532 164
384 433 -215
157 289 -237
117 71 403
785 672 512
614 688 -734
185 124 556
725 781 -928
671 340 -608
203 65 238
822 119 151
245 816 -940
617 725 316
717 732 -206
396 430 726
682 625 984
653 650 -795
450 912 611
365 539 199
423 237 280
447 486 -680
511 478 -85
565 473 766
53 558 -918
334 602 -184
847 387 13
501 88 -127
83 226 -684
14 637 314
358 632 328
561 42 -802
764 225 -449
383 449 965
535 898 438
555 810 -432
565 710 -39
183 285 40
883 67 20
881 735 -103
224 846 958
355 390 -558
380 503 218
231 21 354
237 580 -698
662 392 651
77 147 -211
444 487 343
357 320 125
404 214 591
729 288 151
317 341 591
884 57 -306
437 824 -446
745 689 -462
875 187 -96
329 58 910
812 627 -486
500 551 -78
334 26 621
819 622 273
87 27 -485
376 671 -155
126 848 -429
20 319 149
719 48 785
28 370 -996
103 584 -622
891 217 594
749 113 262
837 456 612
489 21 -555
716 146 -150
437 34 625
54 64 -403
876 471 -401
338 309 -744
622 318 795
881 735 -737
171 22 -668
377 181 -979
866 138 -699
578 693 135
345 117 -287
776 652 -453
347 515 501
752 761 -39
556 83 905
416 699 -294
840 286 -650
696 188 78
395 751 -153
374 818 -482
288 418 41
525 892 501
326 400 711
819 339 980
126 664 -998
474 485 227
596 886 -75
776 456 -783
3 256 -700
210 167 634
609 49 -311
525 266 -918
829 749 116
252 388 395
383 449 -699
121 567 -130
689 842 -908
356 182 739
370 900 270
732 494 -433
353 422 -694
286 637 76
741 851 -941
526 52 -21
590 87 181
647 720 -106
893 883 -726
86 524 -403
295 867 -575
503 288 -519
695 239 968
103 913 -411
404 481 -223
552 570 -171
627 138 818
203 290 -679
220 215 892
147 419 -139
545 391 768
426 83 829
138 503 823
305 806 706
511 771 217
124 831 -29
42 503 -56
262 585 269
548 606 -745
630 717 2
730 288 503
204 547 -777
52 336 832
90 321 -148
118 506 -338
833 322 -880
499 715 50
857 839 101
637 652 -321
76 435 112
208 684 934
370 819 781
397 273 284
634 609 825
862 643 817
429 354 -567
160 791 329
734 63 -336
520 799 701
184 290 811
361 905 -737
143 285 719
226 539 539
212 225 -166
370 240 929
622 140 -690
669 60 707
645 304 -178
767 606 551
420 179 770
839 400 501
391 463 -552
187 582 -800
328 809 -585
112 409 -557
60 796 -260
571 779 -452
446 766 -270
580 136 -59
497 140 -171
600 294 -763
151 838 79
590 496 130
207 270 -629
319 736 108
482 329 329
452 584 -675
848 144 -974
35 141 -286
27 628 652
715 738 -515
649 754 -482
162 862 -934
504 188 -749
794 343 271
619 285 487
305 337 50
598 711 -370
94 799 -84
608 206 -358
543 282 64
774 472 733
200 507 -315
304 663 -998
11 54 -923
132 235 423
544 34 267
242 708 167
220 823 -497
453 331 710
570 623 -366
477 161 -484
507 556 204
6 845 109
217 840 657
579 644 35
27 684 72
900 184 280
713 101 -769
822 81 -741
511 468 902
224 371 -754
387 642 -551
279 790 632
561 486 -475
257 314 124
464 284 837
687 518 -332
196 260 619
144 441 832
431 72 827
46 31 -782
518 222 -732
109 250 -242
595 168 283
398 887 891
886 860 -909
644 395 -139
133 397 91
94 63 -907
845 766 -240
867 718 -455
205 190 -980
838 581 -897
869 177 -524
144 806 -571
669 759 817
673 840 355
440 525 -921
345 704 535
569 500 -294
15 160 -34
142 271 -412
319 111 -922
720 874 967
135 246 39
180 575 -358
373 438 -884
794 232 -108
142 590 897
461 684 -269
249 728 885
423 178 165
180 158 755
332 664 -45
16 19 -524
732 613 779
154 583 -934
806 139 -223
756 318 47
821 728 691
379 561 2
631 328 -554
873 301 148
240 485 -241
416 818 607
363 186 257
424 200 -943
694 707 -36
218 872 656
417 381 823
801 260 756
690 556 -383
57 641 934
571 136 -981
247 393 24
43 849 526
305 121 385
15 587 -349
111 359 228
229 808 134
646 418 -796
593 235 -462
489 912 303
885 458 -187
348 526 -904
299 191 130
729 266 356
604 487 -503
405 235 -463
755 501 514
458 426 -115
478 352 373
705 537 574
335 158 191
604 671 590
435 143 -985
138 334 328
27 314 -794
428 570 -249
403 161 -474
876 469 -328
858 59 169
449 650 -884
220 62 -238
667 530 -608
411 40 -120
848 293 -584
582 33 -255
800 134 -705
735 87 705
800 693 -957
344 139 -372
362 514 849
34 775 982
58 786 -986
410 882 914
34 431 410
104 305 607
678 451 448
539 152 -332
486 358 -352
599 250 434
664 31 909
455 461 677
854 362 313
54 525 -928
640 898 52
340 767 -726
763 603 4
45 519 699
588 444 -754
642 471 482
490 532 -969
626 888 680
876 33 184
801 279 -480
825 676 196
863 746 194
674 793 -427
369 240 232
408 200 -480
229 719 -325
254 842 950
306 889 -425
395 67 -154
372 631 -426
363 177 914
90 839 146
674 854 -744
103 912 -336
808 805 295
873 770 154
252 53 -905
869 734 82
909 429 940
500 33 421
817 10 658
800 686 -564
754 494 -648
890 350 -46
453 549 -709
213 506 382
262 677 -99
561 784 222
389 295 689
502 472 -631
776 792 931
178 108 -534
610 766 -474
392 413 748
128 362 -547
377 897 796
49 540 612
367 121 97
635 111 -510
799 693 874
581 258 901
236 412 357
71 620 577
543 45 63
167 250 -382
90 158 -500
453 507 -905
881 730 778
351 515 -979
578 597 661
683 235 -937
377 637 -42
792 382 -678
904 262 843
513 750 713
677 796 -989
199 891 -955
28 63 773
159 436 389
477 164 -981
77 534 910
758 298 235
533 572 -729
196 315 44
633 636 487
488 532 132
322 289 -467
209 826 -449
500 362 -741
348 760 -303
490 76 -251
530 114 481
279 823 -872
590 90 -913
770 854 -900
468 401 -839
253 582 -456
374 468 -518
321 312 716
27 177 -557
302 450 414
145 368 -80
263 608 -531
623 711 777
480 797 395
757 870 -234
48 479 450
772 224 264
569 686 862
465 882 -588
400 238 -954
435 282 283
809 452 -914
523 486 13
905 546 768
194 297 -874
679 161 613
700 593 -215
173 303 972
198 259 263
848 168 -204
800 515 248
509 770 -645
806 726 325
544 397 -479
863 17 351
205 688 -451
535 894 623
633 448 818
763 350 515
784 728 435
551 584 -681
341 622 -9
183 777 -633
805 926
18 238 989
22 180 -813
598 747 844
125 693 -470
149 320 172
154 131 930
188 15 502
351 371 974
407 327 651
397 278 -744
58 81 -581
674 715 233
448 250 914
40 449 -287
779 674 -14
261 115 -356
236 536 -272
708 36 267
577 109 338
480 157 -646
549 683 666
448 44 27
344 183 -967
80 189 418
403 635 -151
247 450 323
365 212 205
543 118 -922
695 746 -635
499 113 -930
418 396 -951
715 100 -471
300 223 -204
454 336 333
245 575 -436
634 1 81
203 784 262
11 7 -273
546 210 839
296 86 495
622 97 146
254 593 -634
630 229 -893
325 270 -583
664 244 -512
474 260 -752
488 44 -289
771 338 -263
637 724 -19
78 223 -302
2 229 -170
338 44 674
311 390 -372
689 399 238
45 551 -260
264 35 560
330 251 806
321 746 -427
728 578 192
118 459 -614
221 322 -636
391 622 -115
631 664 -784
115 709 433
498 719 -660
669 672 359
124 228 264
321 108 -640
371 177 562
147 549 282
482 424 -555
106 472 -246
260 380 203
527 269 -483
742 499 416
71 280 175
69 178 -791
654 390 -623
15 608 471
170 558 893
183 493 -148
304 344 505
707 646 -250
750 775 573
12 554 869
270 67 -121
719 574 86
719 28 315
89 453 -858
273 156 185
355 787 -780
73 503 -541
701 128 89
126 274 -303
371 67 -764
648 721 733
599 436 837
62 457 49
404 307 -812
674 341 -480
119 699 293
634 156 -244
196 40 984
22 458 -847
361 620 104
260 248 697
783 50 -456
416 757 239
556 781 223
183 650 -768
760 627 -135
772 638 -277
336 246 510
670 663 378
39 217 566
11 768 91
78 307 938
243 475 646
686 580 -206
152 260 333
396 35 -616
736 229 -214
118 478 -210
34 102 997
506 137 724
462 377 -886
642 76 -432
252 397 -806
23 412 984
800 80 -644
623 103 -148
395 151 1000
581 484 795
733 376 -490
259 715 -722
254 582 925
135 334 865
622 652 -345
18 543 6
389 127 421
8 695 312
234 525 -994
23 676 -119
422 1 -608
484 746 44
276 270 -255
140 2 742
773 147 398
634 500 -555
470 668 718
691 227 -45
437 346 -853
253 767 -310
95 12 -252
710 488 539
150 401 -231
726 660 -581
441 643 -926
77 469 669
689 31 8
576 420 -183
344 134 -215
1 158 -373
355 477 -441
693 142 -123
8 153 127
566 432 115
604 188 -839
141 630 -112
279 450 -856
168 64 514
144 151 -873
569 630 -700
253 650 -576
129 496 -293
346 512 858
214 41 303
45 420 424
304 154 83
657 176 -22
514 242 830
563 610 702
498 733 99
1 713 124
677 327 324
72 613 -682
657 644 -274
338 160 58
54 745 -429
686 366 -957
435 484 -773
79 25 -897
635 502 -453
290 696 -235
776 789 -607
618 386 -231
419 301 -102
613 359 -224
28 764 827
622 573 -516
590 659 192
157 500 -323
288 98 732
30 433 -370
126 53 151
414 792 -700
392 368 -517
236 62 -312
384 157 -492
340 347 137
231 143 -819
8 790 42
665 730 -1
487 435 477
261 490 -421
351 43 -632
704 520 -27
277 733 -399
82 107 875
366 559 321
768 459 -400
724 436 710
330 736 -581
421 298 -330
42 392 540
64 306 -298
158 790 -562
248 736 -378
414 39 -333
3 406 -840
224 431 959
729 560 -340
374 516 -91
491 361 -99
274 440 -699
43 69 204
407 498 112
289 730 -43
530 156 829
212 711 200
209 195 -579
232 310 -854
292 172 401
453 799 359
45 594 263
604 405 -31
506 137 262
203 535 924
724 656 -673
4 594 84
22 402 -19
756 213 -607
36 676 482
787 199 -511
387 544 -382
326 570 31
3 21 -375
737 318 501
598 172 426
340 288 776
480 732 660
227 667 339
63 423 -7
130 722 -893
358 265 416
337 153 -301
699 384 -865
648 702 -952
457 709 -695
786 536 -586
180 192 -215
193 700 -880
544 570 -175
43 567 -871
503 32 -18
409 650 -591
563 467 1
656 801 -481
125 494 670
772 111 367
501 29 -75
701 409 -362
135 727 639
442 432 440
696 187 -525
533 661 -911
654 99 -457
220 140 -733
50 447 828
614 722 -118
764 384 440
544 625 -383
753 507 -470
386 72 454
22 579 -224
368 449 -221
132 83 194
635 662 -130
88 396 929
239 666 -705
264 655 -131
298 399 181
454 789 787
208 176 -386
545 297 -460
733 619 -7
164 728 570
563 18 378
148 12 -724
258 203 -238
734 392 116
463 507 102
763 390 -820
554 187 -414
560 295 386
764 695 614
106 82 485
170 378 -970
147 437 -254
207 404 238
218 527 832
454 699 -161
496 552 -309
52 174 986
179 104 -790
684 431 267
197 150 -528
571 151 -310
751 754 492
602 379 717
717 133 591
731 419 -115
448 524 -680
699 237 10
34 675 -37
37 200 176
758 411 634
800 187 -95
489 613 -216
309 726 701
596 545 -858
316 109 949
99 67 -387
243 677 -103
298 76 360
714 8 -890
428 149 510
785 272 351
357 115 497
329 258 633
694 554 -833
639 616 497
321 42 5
326 214 -776
401 726 10
227 520 919
126 564 824
385 180 619
279 146 373
417 536 240
93 91 771
75 388 -885
669 496 -981
705 499 -474
332 374 787
112 277 -99
198 802 767
767 602 -342
593 690 979
36 470 -88
583 745 12
432 32 -398
606 187 -695
191 39 -521
647 620 580
344 783 -276
356 213 350
690 6 792
609 41 -261
432 550 -75
757 281 416
227 81 491
760 580 840
699 241 528
576 474 256
617 226 523
188 286 -335
98 233 -903
782 87 337
266 617 838
517 45 -589
380 752 585
363 383 -99
625 804 529
146 350 153
538 794 -753
574 83 77
412 408 273
691 781 268
480 407 384
517 134 677
523 728 972
657 149 759
778 138 -787
168 310 -948
792 373 771
257 120 -82
556 301 630
282 375 264
361 709 225
748 108 772
568 576 -113
208 34 -628
527 67 -97
42 159 535
643 524 593
666 251 662
76 299 255
700 260 379
427 326 -787
153 764 -748
532 597 104
703 324 539
544 489 656
764 389 -170
649 561 589
684 643 -259
211 618 -485
10 286 847
191 223 178
66 442 385
573 699 -721
678 593 43
573 561 645
786 147 -121
162 573 76
801 52 -284
788 352 444
474 733 -500
107 88 -115
663 602 50
603 183 600
457 275 -627
749 793 -436
696 263 -570
681 631 916
369 593 -628
216 784 92
1 612 79
223 115 221
143 493 -511
80 545 268
597 683 713
182 751 -140
11 731 -154
541 431 -447
676 605 -959
364 648 351
129 340 964
567 59 -188
22 480 -863
735 755 606
713 170 238
504 401 541
217 559 -176
798 678 -932
377 329 789
675 193 710
294 302 -117
84 508 -452
516 535 -965
334 804 -357
160 295 475
604 180 651
639 372 -545
172 350 -393
519 111 -157
337 255 161
737 403 -114
153 546 39
225 650 486
152 325 -675
1 681 -516
626 491 -585
98 448 -653
496 149 484
128 722 -698
785 97 175
773 191 447
34 81 44
611 13 -524
566 106 -486
791 734 566
487 605 693
758 66 287
26 477 -75
38 774 -551
556 497 220
94 784 831
444 594 876
15 799 -239
13 495 -748
328 206 943
191 417 915
100 403 -423
573 271 -966
55 326 313
47 495 -509
486 160 -630
88 496 301
69 804 738
91 686 88
552 119 19
740 263 339
59 207 158
723 694 -224
4 770 749
520 455 365
412 758 720
763 77 948
642 274 817
273 719 -334
733 780 -901
376 256 783
72 15 43
133 148 -845
644 16 601
372 329 189
112 39 -394
758 496 -881
227 623 -680
295 429 966
730 592 533
217 369 -762
137 482 -610
265 85 896
187 198 -611
613 730 902
42 659 -804
489 271 -332
486 343 -303
430 599 927
786 124 995
429 166 838
686 792 256
157 639 -505
595 754 127
238 398 80
677 158 -819
126 231 135
317 174 -483
309 487 363
797 68 -240
108 787 282
405 591 -522
116 723 -514
543 50 -647
82 193 22
422 732 321
432 114 -823
388 391 558
258 70 -492
458 213 -865
66 561 924
654 183 -147
672 133 636
546 553 -72
765 300 951
50 207 -45
477 383 149
713 89 -383
274 155 -930
276 191 -638
747 382 115
583 51 -481
207 154 939
240 333 474
774 276 264
798 331 -380
646 411 979
203 98 -103
629 561 556
119 630 202
154 327 -281
54 221 -317
103 153 512
198 234 -523
708 64 386
378 41 -923
306 351 -668
172 554 -978
178 599 -502
6 361 82
454 221 657
219 617 -326
653 427 -625
37 749 -429
169 695 27
469 154 -781
236 544 678
262 13 994
379 253 849
199 386 903
695 202 -42
230 243 527
697 47 775
80 512 404
418 667 805
573 753 784
347 762 928
56 109 -948
723 732 -266
516 565 -954
654 275 -947
62 322 91
156 34 198
378 56 575
432 207 -596
662 519 540
206 217 -114
402 195 464
737 375 714
182 101 -790
174 772 -450
420 5 -231
154 116 -556
634 238 120
539 533 -702
649 646 -98
97 41 473
542 727 -693
131 293 -658
685 389 -750
380 425 806
383 604 177
74 210 -394
501 378 -112
656 193 123
483 446 -620
66 763 124
731 301 124
590 159 745
23 597 -590
390 40 -438
52 566 -724
251 169 -902
609 546 -741
715 528 234
74 282 -51
703 380 -340
675 739 -781
255 184 256
503 613 644
107 417 -708
704 455 920
497 167 -897
180 91 -965
426 92 -693
480 499 -198
495 645 928
311 4 142
392 111 -157
364 439 691
199 113 396
45 306 -192
652 560 -655
569 188 214
474 368 419
729 126 145
95 620 988
452 445 499
99 68 -282
505 768 -94
209 555 -264
805 77 721
457 491 -853
647 405 -524
377 724 119
419 678 -587
782 401 655
349 762 -321
272 475 -960
107 296 -55
745 356 492
650 429 -362
11 477 0
346 96 884
174 369 -188
456 528 -179
215 199 -23
118 711 880
139 135 311
419 630 384
539 773 91
190 701 -923
768 92 -367
701 596 848
397 505 -624
497 8 -610
346 439 -621
503 119 228
40 642 553
625 510 -559
482 410 -230
592 749 884
582 712 365
281 267 -545
425 533 806
110 697 14
205 487 74
616 657 917
545 620 453
262 305 592
635 548 -824
57 727 378
335 54 -110
33 711 404
722 640 132
36 79 -826
44 401 724
781 76 -159
696 455 -613
481 35 339
706 737 197
729 382 990
197 684 -42
339 534 101
231 181 971
478 611 975
640 359 714
59 614 -96
560 151 487
261 331 -427
324 672 630
87 346 554
691 669 -664
575 328 381
263 664 999
38 697 -640
661 118 -599
10 107 -821
781 156 956
143 123 -290
201 466 922
728 261 -212
463 356 -641
148 505 -950
523 12 143
175 351 -903
206 200 85
454 278 -169
61 627 712
413 481 679
586 323 -965
141 212 -184
776 233 479
12 576 485
89 197 -439
703 112 -793
629 796 -576
579 798 960
252 501 -899
55 704 -303
6 161 988
205 488 -867
317 514 -811
251 285 966
146 194 778
83 438 702
346 272 177
605 522 630
380 270 253
43 216 -717
585 774 -482
362 57 847
347 366 -770
340 320 144
490 306 -578
351 578 -323
479 744 824
468 436 -765
438 638 -318
115 243 -679
534 377 -919
763 106 345
544 424 534
568 179 -667
769 407 277
383 335 -400
521 574 -140
33 262 -438
374 359 -847
325 228 185
775 459 -649
732 140 -273
561 301 738
363 431 -231
519 409 96
687 781 502
642 497 854
157 274 963
416 297 -517
661 315 265
229 567 -56
361 88 -330
207 405 -36
639 472 -819
439 629 -296
660 567 541
416 637 339
690 642 -913
793 332 606
697 508 -199
188 766 -800
162 66 -381
44 379 985
311 342 898
374 207 -672
362 249 -203
142 192 271
61 537 -737
745 8 -94
246 691 -873
489 783 -529
587 644 517
30 501 -499
283 717 -608
426 10 266
166 398 -709
494 306 -80
697 125 313
537 654 631
454 576 203
134 45 -801
505 771 -608
639 721 646
447 269 612
104 40 -881
297 431 285
408 193 -624
775 663 484
746 9 -891
272 784 -67
11 518 950
194 689 130
791 19 624
351 347 310
421 255 -210
247 400 -484
