16
898 1797
356 877 292
321 123 676
494 316 36
483 135 338
632 741 581
478 188 635
644 741 861
483 675 163
131 571 832
105 695 643
773 581 955
478 489 348
748 464 374
408 880 411
803 809 32
826 104 571
26 493 359
433 491 683
32 774 566
538 389 683
877 316 194
682 246 21
587 446 988
689 868 143
771 846 470
118 716 108
205 292 710
737 553 217
345 876 677
707 490 868
902 534 510
150 478 656
767 107 618
221 244 336
725 350 864
533 70 166
631 817 496
307 344 648
590 758 676
557 179 991
712 800 671
752 264 858
294 895 987
386 67 446
760 787 914
321 791 172
425 34 126
543 221 401
303 386 105
694 23 5
367 684 189
574 862 26
67 565 60
811 657 764
133 322 198
382 586 413
195 579 713
567 113 820
74 777 96
328 767 436
590 30 356
585 76 115
768 215 301
488 884 105
885 176 258
842 382 864
410 95 208
834 351 111
207 695 60
811 397 296
447 329 684
261 700 963
746 520 338
291 364 378
271 231 981
316 139 749
485 649 323
244 636 385
39 293 819
61 740 947
893 686 847
512 62 595
876 450 100
349 117 943
317 351 418
376 452 792
488 522 78
693 389 473
661 801 681
150 458 506
298 161 791
545 90 389
786 693 476
217 141 575
604 236 977
33 414 831
591 870 635
771 829 625
573 850 746
532 534 924
699 474 923
844 369 492
282 573 877
507 537 947
887 701 407
835 104 673
286 759 72
115 832 37
797 725 376
210 517 409
70 829 584
879 448 234
325 799 895
550 814 327
159 672 671
477 895 543
600 812 410
719 340 322
655 313 53
303 268 910
567 355 373
764 58 787
795 553 34
398 360 302
95 842 274
792 686 924
401 901 747
66 702 647
330 135 565
275 325 447
701 582 341
245 764 465
827 39 765
444 48 974
399 96 328
884 875 333
743 222 568
48 134 454
733 93 262
649 433 964
882 821 75
725 201 144
223 548 315
389 1 588
854 852 707
864 853 84
124 227 920
336 432 578
333 784 439
691 749 42
125 897 367
841 177 543
774 353 847
515 293 850
2 325 208
455 230 919
582 560 685
292 186 277
895 329 636
831 369 381
298 565 951
16 481 807
679 534 728
139 580 382
627 124 278
518 907 662
516 243 260
308 454 166
814 795 589
730 806 83
770 194 136
509 145 42
468 683 246
666 708 206
95 627 974
348 478 200
699 570 373
711 513 894
652 823 438
23 6 601
580 681 435
627 213 949
854 297 255
431 346 548
249 213 516
597 384 770
748 51 419
110 863 660
26 753 306
300 595 636
267 66 632
731 740 546
245 887 822
851 425 666
551 103 333
300 612 309
70 792 294
178 463 156
464 287 505
440 595 223
555 422 485
140 78 759
18 634 30
67 548 13
556 41 68
233 756 248
566 748 820
777 431 740
801 86 527
559 620 967
565 187 669
814 815 689
808 337 939
741 481 855
285 280 555
616 101 228
420 133 817
132 716 557
848 286 219
194 452 161
649 845 48
437 536 30
282 732 151
755 307 923
358 54 298
659 489 964
660 66 135
498 898 939
670 407 383
454 884 813
702 651 879
749 536 264
742 626 610
364 43 825
470 903 600
43 616 989
469 449 31
616 491 773
422 434 934
875 529 392
687 362 859
469 442 870
792 39 674
752 624 661
710 62 227
557 845 383
487 830 689
12 130 567
812 152 53
837 663 967
186 672 976
528 576 895
670 297 961
730 891 138
129 321 519
805 804 339
473 220 458
248 620 188
463 404 390
581 65 418
130 899 511
409 717 89
686 45 777
489 310 64
112 459 826
136 601 919
536 749 190
159 39 38
474 327 550
777 597 206
276 857 197
69 799 23
487 590 597
684 784 766
572 859 671
763 120 752
773 472 914
194 503 672
294 476 13
51 419 620
168 227 96
728 572 325
321 209 117
14 543 415
319 322 436
637 94 766
251 907 50
297 334 211
166 652 40
332 740 796
406 217 107
435 477 644
480 225 26
63 402 495
837 773 6
230 118 375
64 735 901
502 144 767
150 905 575
64 199 563
408 225 464
185 628 584
2 337 203
40 311 697
402 349 135
66 549 601
651 354 816
610 740 852
750 801 608
202 785 444
346 881 320
246 822 182
343 577 134
564 856 320
792 23 787
539 8 938
586 628 970
734 184 811
195 426 591
477 601 751
594 318 448
542 854 227
496 633 631
195 31 999
882 445 228
287 172 543
244 306 792
541 659 210
779 781 93
135 291 88
903 304 927
907 168 392
277 454 925
237 232 614
667 37 168
213 550 328
208 69 732
191 333 989
728 152 472
407 812 762
185 344 146
498 392 458
562 269 283
47 2 958
557 607 747
194 280 267
144 137 179
591 260 392
70 702 621
23 889 331
621 639 910
618 7 568
164 179 867
603 480 404
70 451 626
326 195 371
289 128 698
391 547 936
505 559 99
761 269 606
266 823 623
724 792 6
290 614 121
644 321 921
321 147 69
607 472 802
650 384 867
250 332 206
437 736 445
802 678 635
132 693 608
538 732 713
470 230 551
344 303 877
627 610 367
862 807 48
391 628 474
748 517 120
65 736 128
641 337 502
794 419 986
188 816 627
607 713 653
114 306 249
149 281 499
333 733 676
711 874 974
206 889 985
190 556 964
486 579 812
389 208 52
813 437 926
123 661 519
900 604 601
762 273 3
877 220 430
178 746 844
404 776 542
841 499 680
214 868 835
82 873 490
55 895 517
353 899 261
75 531 121
164 25 331
313 710 378
649 610 156
627 163 368
55 72 338
904 637 311
71 65 446
492 40 615
771 568 906
470 843 697
639 357 424
459 52 776
635 360 338
697 19 19
367 765 253
573 124 336
723 696 1000
69 334 809
354 455 385
180 254 855
63 823 476
744 520 644
770 393 237
668 63 903
430 670 759
43 153 269
690 716 849
739 599 345
307 362 439
214 488 155
757 681 441
241 444 828
227 33 610
185 175 715
39 456 369
523 684 615
226 878 126
572 841 380
17 650 415
740 659 608
661 906 270
392 782 34
131 846 222
60 267 401
609 82 151
831 426 776
85 394 360
334 538 495
756 854 104
63 129 980
900 578 67
667 247 335
345 622 649
737 279 813
784 136 137
443 63 481
392 732 960
187 114 836
364 834 497
367 191 987
656 794 73
580 228 75
398 632 171
546 442 783
668 764 727
669 645 407
887 557 769
163 491 369
846 863 483
152 829 409
558 847 74
523 468 562
716 202 576
369 810 606
703 229 775
491 269 677
620 699 299
291 727 81
236 72 65
707 293 954
465 854 383
555 426 573
700 629 883
218 896 969
200 557 326
645 759 119
772 528 412
838 701 893
891 677 517
527 95 924
196 33 117
125 675 595
324 476 862
232 425 578
44 585 316
49 455 479
796 730 106
750 485 648
267 292 921
722 868 961
371 513 226
627 103 533
59 874 614
383 481 214
186 61 913
5 516 866
178 378 941
818 474 183
124 220 932
84 118 263
358 479 192
896 850 604
570 576 409
872 662 431
9 261 877
469 311 365
326 249 347
429 816 95
365 293 49
581 891 156
284 631 483
410 848 997
750 522 733
363 70 698
273 214 844
33 866 987
694 43 993
520 639 41
38 524 795
820 794 307
584 577 475
369 586 809
688 892 477
748 562 169
131 618 22
501 590 281
514 137 605
444 259 828
495 500 652
29 233 271
518 652 161
441 497 904
764 432 275
716 298 611
496 732 270
561 491 724
647 416 413
655 701 373
642 849 299
175 791 231
297 12 698
453 845 554
268 506 879
834 369 114
312 726 278
773 11 784
639 189 688
449 507 257
765 306 864
620 326 709
283 338 507
121 831 222
471 688 719
882 519 108
637 830 411
549 106 137
17 410 67
624 172 794
143 200 770
604 85 292
691 59 243
20 405 722
524 119 979
756 383 837
213 675 277
653 34 363
351 495 240
89 681 599
42 159 543
867 27 12
264 885 311
383 573 191
572 341 901
505 744 744
887 582 218
770 802 106
259 121 598
341 310 408
130 451 191
890 576 791
457 758 874
680 6 243
623 782 197
388 728 864
735 272 262
115 555 668
15 297 583
805 271 212
787 455 831
681 716 951
660 728 908
398 179 666
202 224 429
41 382 995
752 4 669
422 413 141
123 495 437
788 233 715
708 827 656
576 109 8
394 16 883
611 441 778
59 543 405
404 731 326
64 883 85
813 554 746
840 469 222
718 859 851
571 883 66
654 103 342
839 65 466
660 826 28
261 582 904
372 62 42
529 125 952
196 579 719
620 697 756
737 522 158
840 273 86
682 878 32
877 351 113
347 108 668
311 700 941
236 654 101
455 768 770
508 807 201
223 882 264
651 774 22
119 461 649
254 597 518
777 872 543
618 86 217
735 825 146
297 449 783
366 212 462
266 711 802
866 674 924
472 877 429
749 190 683
290 37 996
560 272 259
645 889 103
318 793 132
555 34 199
785 463 519
111 784 31
614 748 357
872 190 620
132 71 392
828 455 825
881 480 738
273 56 196
787 851 808
668 449 345
474 764 661
665 360 912
579 201 634
892 14 360
273 498 539
720 408 610
453 251 530
476 820 519
900 856 647
649 499 14
399 446 178
903 559 110
438 781 482
362 95 195
59 104 551
99 148 42
269 159 151
593 501 402
610 906 78
185 835 186
568 587 792
463 247 952
143 10 691
689 434 631
634 839 873
774 489 673
793 6 271
529 224 356
809 612 583
252 312 280
273 81 749
301 597 259
428 240 792
59 70 325
35 899 25
625 824 503
725 61 619
896 580 289
71 159 508
117 4 792
210 44 502
690 145 994
383 528 76
350 720 37
455 202 728
151 283 63
894 365 454
723 281 216
57 186 53
557 468 450
820 401 697
802 476 437
270 150 168
614 717 19
81 858 688
642 635 773
646 746 409
607 811 358
100 76 565
84 231 226
479 185 581
905 89 143
353 691 341
758 175 657
771 566 848
803 145 844
847 906 658
644 426 251
413 39 588
848 484 5
341 249 168
649 364 402
775 231 591
903 48 737
398 652 836
6 755 230
748 333 364
32 536 444
188 867 420
97 524 519
167 59 785
311 291 934
234 161 18
487 736 127
680 887 124
555 136 257
224 799 574
474 377 264
163 695 257
453 203 597
72 764 127
648 386 531
665 634 550
287 789 476
112 713 280
834 93 992
294 88 790
445 820 148
429 656 882
51 332 899
817 60 178
209 10 9
187 760 299
506 434 826
551 771 476
267 838 390
668 846 244
813 755 69
371 264 745
628 126 810
820 83 354
874 683 593
313 217 960
829 469 573
189 445 56
525 383 607
802 851 537
566 267 668
740 463 258
833 135 333
356 699 410
50 876 200
650 353 372
576 548 618
347 812 564
156 123 497
775 866 704
361 877 908
287 888 484
881 277 434
274 99 473
303 188 446
747 34 686
284 485 931
365 802 638
603 326 31
544 247 19
791 739 616
868 351 697
379 851 310
58 661 980
704 182 605
486 860 721
460 381 377
856 867 878
332 8 716
150 493 857
268 68 18
129 214 864
826 762 675
724 543 78
139 1 956
235 665 609
371 546 422
258 610 1000
888 534 719
767 163 829
691 293 615
200 38 238
45 97 435
822 617 630
195 514 464
682 297 335
849 642 683
179 470 931
308 271 629
798 321 458
811 117 601
140 367 559
86 715 53
567 13 756
243 829 863
241 462 137
442 33 401
678 455 569
344 138 102
844 241 369
41 793 568
508 413 79
113 198 906
306 781 534
641 391 304
650 235 846
8 564 134
314 331 614
49 725 619
271 338 513
294 143 746
359 204 372
337 477 94
691 59 106
521 895 221
46 121 194
635 716 537
174 119 682
585 78 272
625 17 42
674 732 137
137 116 472
547 656 645
836 67 814
592 267 591
813 382 418
719 779 864
402 790 84
106 182 614
829 552 805
849 5 103
364 650 987
843 553 707
534 805 161
420 637 650
641 24 299
345 192 254
856 818 802
879 631 246
884 778 787
788 507 79
39 176 900
161 46 68
453 769 859
372 816 857
475 846 7
72 703 289
790 304 640
283 753 999
312 142 14
145 350 885
742 879 144
906 621 479
752 220 816
26 37 195
838 588 429
696 802 750
158 189 275
731 229 321
591 414 413
271 132 538
741 799 71
371 639 699
296 855 970
316 630 968
160 691 471
743 1 616
331 585 45
75 541 644
337 744 396
595 114 886
756 817 963
269 152 712
749 440 996
611 123 915
451 398 136
240 45 742
456 297 157
663 580 3
65 629 653
624 603 90
657 791 752
289 32 932
780 603 59
600 143 901
705 98 427
843 528 724
697 308 613
680 301 214
730 420 32
581 295 251
534 722 801
27 127 824
557 227 468
462 124 727
244 406 940
563 723 548
379 380 272
386 498 800
507 312 286
547 448 273
82 842 764
165 753 993
110 226 5
607 720 307
788 482 285
529 774 983
316 301 972
664 99 417
850 93 788
752 766 862
177 202 757
538 771 823
411 665 352
142 627 196
601 780 937
513 37 632
2 828 946
69 865 836
845 744 926
715 549 278
511 132 674
224 604 287
320 541 405
649 894 35
146 555 41
834 844 547
188 445 233
382 894 588
572 273 809
141 578 56
839 275 135
419 771 577
907 293 828
51 668 873
365 375 299
519 807 136
138 624 385
538 274 936
617 590 789
173 26 581
156 381 298
518 104 97
33 672 519
421 835 727
442 656 411
429 85 620
56 678 150
175 470 19
248 900 581
809 338 701
640 442 251
715 590 515
886 817 370
433 904 763
544 275 159
615 485 938
585 509 678
479 360 844
884 146 514
339 327 52
627 836 958
836 608 581
69 332 115
1 788 985
169 874 660
122 547 370
333 878 189
602 792 550
36 86 392
550 196 334
200 795 416
507 607 941
615 142 943
881 96 209
382 891 530
475 625 103
737 710 800
158 808 360
37 695 340
165 902 102
74 758 338
395 396 176
400 218 733
418 18 808
571 509 409
694 9 182
257 295 545
620 828 366
901 642 546
355 96 103
571 136 298
341 447 593
599 589 216
208 316 783
116 169 801
782 400 650
257 43 854
674 77 44
143 154 71
864 592 758
264 18 408
752 75 332
72 204 173
17 494 381
684 816 152
125 844 483
637 885 729
343 14 54
4 732 919
399 655 984
802 894 519
436 480 582
249 863 699
607 347 12
139 391 767
600 561 974
564 833 332
868 121 883
108 532 714
85 9 397
283 331 941
245 434 452
531 359 415
159 561 327
628 685 980
709 493 682
2 128 400
901 473 564
842 734 64
423 225 517
782 313 555
774 296 292
90 465 516
283 622 265
412 357 589
515 869 975
264 270 846
683 54 947
58 285 487
899 705 520
855 737 442
277 328 160
119 411 241
290 28 571
271 688 763
467 312 421
210 67 936
899 894 439
864 602 150
32 733 984
881 72 488
788 478 678
226 335 443
152 342 642
166 32 248
321 672 104
343 708 849
832 112 166
821 58 618
165 307 273
259 710 886
236 81 642
450 488 796
176 300 675
480 746 37
636 907 153
407 29 875
826 603 521
587 633 813
733 109 685
247 541 832
272 670 944
619 534 863
346 686 630
712 216 88
779 753 689
381 746 137
648 832 397
790 538 152
688 516 213
53 121 344
817 154 10
720 857 493
522 41 599
848 48 681
270 343 684
503 179 415
478 625 920
194 531 194
402 519 418
665 893 203
347 885 992
666 392 580
714 744 115
53 771 927
399 717 916
100 734 902
790 380 114
795 358 767
792 582 705
365 48 499
802 323 495
863 865 517
88 600 94
388 227 56
657 137 884
409 733 535
676 870 915
340 307 273
729 844 610
128 489 68
392 646 334
162 598 453
349 530 832
195 469 162
802 255 411
667 838 205
91 811 123
874 155 467
508 752 393
813 635 140
390 76 712
828 639 75
786 502 279
586 506 364
476 506 547
850 343 456
316 638 802
227 45 532
122 232 504
203 605 199
259 246 911
661 40 690
125 554 375
86 216 421
763 489 884
727 133 57
640 851 896
433 890 831
484 657 384
425 333 979
494 484 46
214 106 349
49 626 75
252 83 324
832 31 766
664 194 894
180 554 689
540 645 162
225 410 831
784 902 816
96 396 950
859 306 918
627 429 687
479 13 503
105 728 100
276 657 871
342 484 810
611 452 170
80 219 598
263 622 676
421 190 51
162 905 332
390 372 876
173 78 735
37 676 852
871 209 694
202 604 462
16 346 770
504 129 269
371 801 923
215 272 46
697 211 760
19 446 816
188 874 502
594 693 210
74 429 79
827 851 488
62 177 624
52 708 849
792 791 467
838 135 32
418 428 277
703 53 786
794 741 23
75 171 43
281 377 431
171 657 828
142 350 295
877 678 818
828 33 227
311 872 614
344 284 897
879 759 128
330 511 542
616 75 663
744 414 424
446 672 770
502 576 707
693 717 648
400 48 549
448 279 903
731 430 97
533 779 794
714 414 21
154 308 536
208 506 522
118 764 790
298 845 588
309 582 525
130 747 371
168 506 972
254 821 250
302 48 105
787 294 576
354 83 464
195 896 239
652 454 887
317 742 301
825 79 787
54 191 96
717 153 327
356 780 304
66 400 995
34 242 586
192 37 345
39 688 705
209 624 303
68 578 788
19 81 192
530 775 428
4 198 225
651 209 555
484 385 23
538 343 394
825 367 975
143 835 805
703 48 179
80 52 494
655 634 672
780 193 560
478 840 250
767 15 852
483 501 231
697 15 924
448 880 25
660 59 667
785 243 641
752 892 762
672 293 416
354 29 616
497 312 628
458 266 821
479 602 363
767 142 496
664 349 755
533 837 28
485 271 28
426 417 966
579 794 532
294 15 325
44 709 718
57 548 514
310 80 715
51 295 971
474 453 263
630 822 359
54 363 394
346 808 853
294 182 925
771 350 483
894 354 75
80 108 719
563 573 756
560 372 62
778 752 95
746 889 287
527 847 118
372 894 633
73 523 24
309 845 845
192 866 956
421 271 350
447 435 128
457 705 439
577 404 714
406 177 657
147 874 584
13 603 519
293 424 784
384 246 311
117 396 759
178 833 651
124 493 465
168 355 378
552 629 722
119 851 729
22 482 626
958 1846
243 147 291
20 205 122
378 337 118
629 756 989
940 645 972
545 821 40
765 312 487
368 742 989
584 648 711
888 620 443
912 278 375
605 137 30
240 628 797
333 492 658
353 525 975
412 659 323
925 52 942
228 101 283
906 198 272
793 144 541
468 507 455
402 274 839
197 697 28
920 358 542
169 504 747
421 925 561
863 933 155
165 114 401
345 465 807
583 46 73
447 779 317
297 918 513
344 285 352
480 830 106
786 544 297
735 531 590
193 879 559
162 298 811
600 228 31
909 767 441
738 347 525
5 785 130
334 948 715
749 747 976
223 941 193
313 163 218
580 181 979
171 221 777
215 316 735
945 811 338
187 649 859
737 52 332
424 629 83
175 379 574
824 56 355
175 640 495
88 56 649
226 796 530
432 613 963
571 126 475
778 122 144
476 696 819
429 500 47
607 477 858
390 244 998
331 514 152
767 437 21
620 491 625
687 690 552
747 446 842
595 555 970
777 419 382
382 929 90
807 370 753
711 50 24
302 572 281
329 597 972
549 621 613
908 836 413
732 692 871
18 375 747
233 551 98
798 630 426
264 489 989
549 562 119
169 887 844
571 213 386
369 502 953
274 629 688
308 880 695
738 678 956
840 225 318
491 699 658
8 646 762
336 667 932
840 219 382
664 690 235
338 478 64
353 48 94
374 283 881
607 79 772
561 928 464
63 649 284
228 332 169
36 718 17
192 413 943
939 259 925
750 223 359
223 725 140
316 648 841
228 115 146
186 209 335
405 643 726
342 585 499
476 85 275
231 237 953
584 902 730
513 416 833
289 699 90
860 788 486
494 487 745
937 216 536
104 559 190
940 834 787
956 139 67
764 162 295
637 588 288
930 209 345
70 297 49
149 137 18
668 233 342
80 376 413
557 184 945
302 536 337
26 147 57
933 65 476
576 75 194
17 725 963
47 298 16
17 405 545
58 489 895
822 152 601
330 351 108
838 219 992
803 635 318
825 889 865
475 887 502
512 788 572
586 820 724
184 41 183
738 8 178
552 210 608
286 932 264
252 176 130
302 206 316
953 81 388
582 303 683
862 941 525
88 419 643
597 583 944
565 648 881
367 540 99
344 621 318
652 188 497
597 413 737
116 264 438
368 640 835
257 232 923
376 362 421
550 934 310
732 433 120
137 103 65
868 102 721
882 854 272
509 915 872
760 661 891
855 541 918
409 175 346
665 411 193
689 471 601
461 487 768
117 191 753
562 423 204
60 822 713
946 542 782
33 363 366
350 224 506
830 860 100
382 466 113
